,cpf,nome,produto,preco
86057,39247275890,Mes,banana,1
49100,38588677806,Plus,banana,1
25902,37511953867,Plus,pera,3
83229,31974338827,Plus,banana,1
77832,39960619869,Plus,maçã,2
74157,38164462802,Mes,banana,1
62848,33425839837,Plus,pera,3
62848,33425839837,Plus,banana,1
24875,37486225891,Mes,pera,3
96196,30449222837,Broa de Açúcar,banana,1
29466,36333169811,Mes,pera,3
23903,36268571827,Broa de Açúcar,banana,1
81433,30849704839,Plus,banana,1
71941,34532204801,Broa de Açúcar,pera,3
34803,33672854808,Plus,banana,1
28082,30588011819,Broa de Açúcar,pera,3
25052,37372709881,Plus,banana,1
46678,33041399822,Plus,pera,3
47227,33507321866,Broa de Açúcar,banana,1
58785,33212754818,Mes,pera,3
50368,36460399816,Broa de Açúcar,banana,1
74565,39261917836,Plus,banana,1
81455,30265670861,Plus,maçã,2
44224,34823042891,Mes,pera,3
16983,33797193823,Plus,banana,1
58785,33212754818,Broa de Açúcar,maçã,2
69377,38350515805,Plus,banana,1
41229,37723581874,Plus,maçã,2
6223,39503257867,Broa de Açúcar,maçã,2
21323,31044219866,Plus,maçã,2
11370,38041794874,Broa de Açúcar,maçã,2
91806,39061509840,Plus,banana,1
7724,36235280807,Mes,pera,3
46171,33643838808,Plus,banana,1
81455,30265670861,Plus,maçã,2
14958,37588628847,Broa de Açúcar,banana,1
73864,31919689893,Plus,banana,1
21004,39448379838,Mes,banana,1
27574,36675319825,Mes,pera,3
42263,34253311830,Broa de Açúcar,banana,1
86169,30823874893,Broa de Açúcar,banana,1
52291,39269770869,Mes,pera,3
83555,36967548891,Mes,pera,3
27574,36675319825,Mes,pera,3
56972,33885114895,Plus,banana,1
34803,33672854808,Broa de Açúcar,maçã,2
38462,33087252824,Plus,pera,3
90117,35948203867,Mes,maçã,2
11390,34184955835,Broa de Açúcar,banana,1
30587,36394776858,Plus,banana,1
11027,30826430864,Mes,pera,3
49100,38588677806,Broa de Açúcar,maçã,2
25052,37372709881,Mes,pera,3
92850,31198058820,Mes,banana,1
5469,30504844890,Mes,maçã,2
40367,30845504843,Broa de Açúcar,pera,3
19410,38482884867,Plus,banana,1
2422,31474320848,Plus,pera,3
21527,34950274830,Plus,banana,1
38106,31554108845,Plus,pera,3
74686,38257072885,Plus,banana,1
2422,31474320848,Broa de Açúcar,pera,3
49489,31831535807,Broa de Açúcar,banana,1
24146,32474042873,Mes,maçã,2
10833,34936985856,Mes,banana,1
5661,31517898897,Broa de Açúcar,maçã,2
83555,36967548891,Plus,banana,1
86057,39247275890,Broa de Açúcar,pera,3
85165,36453462877,Plus,pera,3
30587,36394776858,Mes,pera,3
32767,33566260860,Plus,banana,1
48678,36706086800,Plus,pera,3
29466,36333169811,Plus,banana,1
2518,36816343867,Broa de Açúcar,banana,1
83555,36967548891,Plus,pera,3
56972,33885114895,Plus,pera,3
47828,36896847816,Plus,banana,1
96196,30449222837,Mes,pera,3
47607,30410313882,Plus,banana,1
96607,33434710892,Broa de Açúcar,maçã,2
88673,39524291800,Broa de Açúcar,banana,1
42263,34253311830,Mes,maçã,2
93229,37520164853,Plus,banana,1
94682,35122614857,Plus,banana,1
40292,30985391863,Plus,banana,1
44224,34823042891,Plus,banana,1
40247,34236276895,Plus,banana,1
79606,35768556885,Mes,maçã,2
37035,38586744867,Mes,pera,3
83229,31974338827,Broa de Açúcar,maçã,2
32767,33566260860,Mes,maçã,2
63194,32501538854,Plus,banana,1
63194,32501538854,Plus,banana,1
15860,37973890866,Plus,pera,3
49557,39834810865,Mes,banana,1
17301,33332365835,Broa de Açúcar,banana,1
24875,37486225891,Mes,banana,1
94144,35683552800,Mes,pera,3
59646,35288097879,Broa de Açúcar,maçã,2
62778,35080845821,Broa de Açúcar,banana,1
94682,35122614857,Plus,banana,1
86169,30823874893,Mes,pera,3
50937,38536832827,Plus,banana,1
5722,33668989842,Plus,pera,3
58785,33212754818,Broa de Açúcar,banana,1
23903,36268571827,Broa de Açúcar,maçã,2
23085,38713706810,Broa de Açúcar,pera,3
17301,33332365835,Plus,banana,1
49212,32501709845,Plus,pera,3
24367,32550023897,Mes,maçã,2
100093,32586619870,Broa de Açúcar,pera,3
94144,35683552800,Plus,banana,1
93767,32406813827,Broa de Açúcar,maçã,2
96607,33434710892,Plus,banana,1
42721,33528856807,Plus,banana,1
62778,35080845821,Plus,maçã,2
77832,39960619869,Plus,banana,1
4438,31121633897,Plus,pera,3
93767,32406813827,Plus,maçã,2
37691,39779082867,Plus,banana,1
94682,35122614857,Mes,maçã,2
11027,30826430864,Mes,banana,1
22769,38637449859,Mes,pera,3
14442,35709423840,Broa de Açúcar,pera,3
2778,36209529810,Mes,pera,3
6977,32426476885,Mes,maçã,2
4766,37512897804,Plus,banana,1
85165,36453462877,Plus,pera,3
96196,30449222837,Broa de Açúcar,banana,1
79271,39552290848,Mes,maçã,2
46678,33041399822,Plus,pera,3
46171,33643838808,Mes,pera,3
47227,33507321866,Plus,banana,1
2422,31474320848,Plus,pera,3
11027,30826430864,Plus,pera,3
17301,33332365835,Mes,banana,1
40458,36503282834,Broa de Açúcar,pera,3
56962,30952448866,Mes,pera,3
5722,33668989842,Mes,banana,1
49212,32501709845,Plus,banana,1
42263,34253311830,Mes,banana,1
49212,32501709845,Broa de Açúcar,banana,1
24875,37486225891,Plus,banana,1
10833,34936985856,Broa de Açúcar,pera,3
97194,31222769840,Plus,pera,3
48240,34588824805,Plus,pera,3
25902,37511953867,Plus,pera,3
54766,38119148800,Broa de Açúcar,pera,3
11370,38041794874,Broa de Açúcar,banana,1
29170,33212249846,Plus,pera,3
4766,37512897804,Broa de Açúcar,maçã,2
1358,36441073862,Mes,pera,3
96260,37790285815,Mes,maçã,2
51093,36187474899,Plus,maçã,2
10833,34936985856,Broa de Açúcar,banana,1
10998,34525430800,Broa de Açúcar,pera,3
32757,35736713810,Plus,pera,3
85165,36453462877,Plus,banana,1
14958,37588628847,Mes,pera,3
14375,30057157871,Plus,banana,1
25052,37372709881,Plus,pera,3
42263,34253311830,Broa de Açúcar,banana,1
40458,36503282834,Plus,banana,1
48240,34588824805,Broa de Açúcar,pera,3
93767,32406813827,Broa de Açúcar,pera,3
97544,35210083802,Mes,banana,1
97194,31222769840,Plus,pera,3
29170,33212249846,Plus,banana,1
88902,31386637882,Broa de Açúcar,banana,1
85165,36453462877,Broa de Açúcar,banana,1
48240,34588824805,Broa de Açúcar,banana,1
33964,32581223855,Plus,pera,3
41229,37723581874,Mes,banana,1
36361,39132258895,Plus,pera,3
23616,31041889801,Broa de Açúcar,maçã,2
41229,37723581874,Plus,banana,1
97194,31222769840,Plus,pera,3
25052,37372709881,Mes,pera,3
31135,37375495831,Mes,pera,3
91874,33537824866,Plus,pera,3
42633,35835832800,Broa de Açúcar,pera,3
32126,35496923824,Broa de Açúcar,banana,1
5469,30504844890,Plus,pera,3
49489,31831535807,Broa de Açúcar,banana,1
94682,35122614857,Broa de Açúcar,maçã,2
94682,35122614857,Plus,maçã,2
92942,37968450888,Plus,banana,1
16983,33797193823,Mes,pera,3
25902,37511953867,Plus,pera,3
90117,35948203867,Broa de Açúcar,banana,1
6282,35492365819,Mes,pera,3
34803,33672854808,Plus,banana,1
94682,35122614857,Plus,pera,3
57049,39815578839,Plus,pera,3
47227,33507321866,Broa de Açúcar,banana,1
56972,33885114895,Plus,banana,1
56972,33885114895,Plus,banana,1
81455,30265670861,Plus,banana,1
74565,39261917836,Mes,maçã,2
56420,32125061805,Mes,maçã,2
42633,35835832800,Mes,banana,1
96260,37790285815,Broa de Açúcar,pera,3
37238,39268371871,Plus,maçã,2
10746,38592826896,Mes,maçã,2
57049,39815578839,Broa de Açúcar,banana,1
81455,30265670861,Plus,maçã,2
32965,30110731808,Broa de Açúcar,pera,3
94144,35683552800,Mes,banana,1
6977,32426476885,Plus,banana,1
15552,38606695831,Mes,pera,3
77832,39960619869,Broa de Açúcar,banana,1
56972,33885114895,Plus,pera,3
51593,34938743833,Plus,maçã,2
42263,34253311830,Mes,pera,3
32767,33566260860,Mes,banana,1
93767,32406813827,Plus,pera,3
97544,35210083802,Mes,pera,3
56420,32125061805,Plus,banana,1
5661,31517898897,Plus,pera,3
47828,36896847816,Broa de Açúcar,pera,3
92850,31198058820,Plus,pera,3
20532,33627749898,Plus,pera,3
42633,35835832800,Plus,banana,1
2778,36209529810,Plus,maçã,2
26835,37101642810,Plus,banana,1
74683,38835164818,Plus,pera,3
5469,30504844890,Mes,pera,3
20532,33627749898,Mes,pera,3
85165,36453462877,Plus,pera,3
69377,38350515805,Mes,banana,1
5661,31517898897,Plus,pera,3
20532,33627749898,Plus,banana,1
29694,39447287859,Mes,banana,1
40292,30985391863,Broa de Açúcar,pera,3
52404,34398930817,Broa de Açúcar,banana,1
19410,38482884867,Plus,pera,3
62778,35080845821,Broa de Açúcar,pera,3
88902,31386637882,Mes,maçã,2
32965,30110731808,Broa de Açúcar,banana,1
47227,33507321866,Plus,maçã,2
25216,30984109811,Plus,banana,1
29170,33212249846,Plus,pera,3
49100,38588677806,Plus,pera,3
4766,37512897804,Mes,maçã,2
90117,35948203867,Plus,maçã,2
27574,36675319825,Broa de Açúcar,pera,3
42633,35835832800,Broa de Açúcar,pera,3
49489,31831535807,Broa de Açúcar,pera,3
79271,39552290848,Plus,banana,1
5661,31517898897,Plus,banana,1
96607,33434710892,Broa de Açúcar,pera,3
58785,33212754818,Plus,banana,1
88902,31386637882,Mes,pera,3
51093,36187474899,Broa de Açúcar,maçã,2
32757,35736713810,Mes,pera,3
71941,34532204801,Plus,pera,3
92850,31198058820,Plus,banana,1
83555,36967548891,Plus,pera,3
48678,36706086800,Plus,maçã,2
56420,32125061805,Plus,pera,3
46646,36388955800,Mes,banana,1
99799,39415052899,Broa de Açúcar,banana,1
75760,30527447803,Plus,maçã,2
90897,38210166808,Plus,banana,1
21323,31044219866,Plus,maçã,2
25052,37372709881,Plus,pera,3
3015,38107259866,Mes,banana,1
43234,30159956854,Broa de Açúcar,banana,1
64964,34561337822,Plus,banana,1
29466,36333169811,Plus,banana,1
58785,33212754818,Plus,banana,1
73765,33381596845,Plus,pera,3
53918,37187484879,Plus,maçã,2
48240,34588824805,Mes,banana,1
45582,36971695801,Broa de Açúcar,banana,1
54221,35424778852,Plus,maçã,2
32378,30945715811,Plus,pera,3
38706,34848790840,Plus,banana,1
15490,34096873861,Mes,banana,1
59475,30420840869,Mes,pera,3
74683,38835164818,Plus,maçã,2
24367,32550023897,Plus,pera,3
74157,38164462802,Mes,banana,1
42263,34253311830,Plus,maçã,2
44224,34823042891,Plus,maçã,2
6977,32426476885,Plus,pera,3
22769,38637449859,Plus,pera,3
51593,34938743833,Plus,banana,1
42263,34253311830,Broa de Açúcar,pera,3
49489,31831535807,Plus,pera,3
96260,37790285815,Mes,banana,1
32757,35736713810,Plus,pera,3
73765,33381596845,Plus,banana,1
5661,31517898897,Plus,banana,1
77225,31112978887,Mes,banana,1
56962,30952448866,Mes,banana,1
52617,38893074850,Plus,banana,1
25052,37372709881,Plus,maçã,2
50368,36460399816,Plus,maçã,2
44224,34823042891,Mes,maçã,2
47227,33507321866,Broa de Açúcar,banana,1
42265,35406165860,Broa de Açúcar,banana,1
6282,35492365819,Broa de Açúcar,maçã,2
25052,37372709881,Mes,banana,1
42263,34253311830,Broa de Açúcar,banana,1
63194,32501538854,Broa de Açúcar,pera,3
21527,34950274830,Mes,maçã,2
4766,37512897804,Plus,banana,1
92850,31198058820,Plus,pera,3
93229,37520164853,Broa de Açúcar,maçã,2
84039,35733761857,Broa de Açúcar,banana,1
74157,38164462802,Plus,banana,1
93767,32406813827,Plus,maçã,2
49212,32501709845,Plus,pera,3
75819,36391074895,Plus,banana,1
92850,31198058820,Plus,banana,1
42265,35406165860,Plus,maçã,2
11390,34184955835,Plus,pera,3
42263,34253311830,Broa de Açúcar,banana,1
79271,39552290848,Plus,maçã,2
99799,39415052899,Plus,banana,1
46678,33041399822,Mes,pera,3
